x,y,z_current,spindle_current,force_phy,force_hybrid,delta_f,stiffness,delta_k
2.520420070011668567e+00,8.938420405168614025e+00,6.206947919946507852e+00,8.343489523697604326e+00,-2.217557736644320343e+01,-8.606908032549291931e+00,1.356866933389391150e+01,3.590815069606111592e+03,2.872652055684889092e+02
2.540423403900650356e+00,9.001373460952228456e+00,5.894025677780726724e+00,8.315863333735450169e+00,-2.296768937553524026e+01,-9.180341453214062142e+00,1.378734792232117812e+01,3.590413945809277720e+03,2.872331156647422290e+02
2.560426737789631702e+00,9.064143862979623378e+00,5.965152929147711447e+00,8.375074595656672116e+00,-2.286494040695544072e+01,-9.409866876949783077e+00,1.345507353000565764e+01,3.590011725694516826e+03,2.872009380555613802e+02
2.580430071678613047e+00,9.126730434815971904e+00,5.935899698070246089e+00,8.250931654975412144e+00,-2.299547784357486790e+01,-9.498766468980948119e+00,1.349671137459391979e+01,3.589608476136458648e+03,2.871686780909166714e+02
2.600433405567594392e+00,9.189132005956949456e+00,6.005396799137115771e+00,8.252046514119058429e+00,-2.289542291757829773e+01,-9.523356790967126173e+00,1.337206612661117155e+01,3.589204263690994139e+03,2.871363410952795334e+02
2.620436739456575737e+00,9.251347411866284176e+00,5.891975911788272846e+00,8.272571094435916095e+00,-2.322108368863710481e+01,-9.630669404587944626e+00,1.359041428404916019e+01,3.588799154584928601e+03,2.871039323667943108e+02
2.640440073345557526e+00,9.313375494013072853e+00,6.138319395260025679e+00,8.325885862013290506e+00,-2.270775777448077548e+01,-8.778092050820692549e+00,1.392966572366008293e+01,3.588393214705816263e+03,2.870714571764652874e+02
2.660443407234539315e+00,9.375215099908903227e+00,6.040276002675210698e+00,8.132471612989439436e+00,-2.299657363714877079e+01,-9.272860635002265539e+00,1.372371300214650525e+01,3.587986509591985396e+03,2.870389207673588317e+02
2.680446741123520660e+00,9.436865083144803990e+00,5.895205488306462627e+00,8.304516569227622824e+00,-2.339459691811201481e+01,-9.929758009897692972e+00,1.346483890821432183e+01,3.587579104422748969e+03,2.870063283538199244e+02
2.700450075012502005e+00,9.498324303427960302e+00,5.954510009705858309e+00,8.239524264873997694e+00,-2.331561615539268217e+01,-1.011127305752868821e+01,1.320434309786399396e+01,3.587171064008809026e+03,2.869736851207047152e+02
2.720453408901483350e+00,9.559591626618233917e+00,6.118595827057669467e+00,8.151993582367556002e+00,-2.299168875813622748e+01,-9.933181221137658667e+00,1.305850753699856881e+01,3.586762452782849323e+03,2.869409962226279731e+02
2.740456742790464695e+00,9.620665924764502108e+00,6.186061106955764721e+00,8.065425787791152601e+00,-2.289251402187339224e+01,-9.299605651354244884e+00,1.359290837051914735e+01,3.586353334790322151e+03,2.869082667832257698e+02
2.760460076679446484e+00,9.681546076140762125e+00,6.329522150032190098e+00,8.216775273611697017e+00,-2.261546851730704333e+01,-8.937739406929724240e+00,1.367772911037731909e+01,3.585943773680429331e+03,2.868755018944343647e+02
2.780463410568428273e+00,9.742230965282036692e+00,6.443922923034028472e+00,8.338998578755280278e+00,-2.240561410675933374e+01,-8.523235654191811506e+00,1.388237845256752223e+01,3.585533832697299658e+03,2.868427066157839818e+02
2.800466744457409618e+00,9.802719483020091218e+00,6.148249698005865405e+00,8.352634339040106326e+00,-2.315221945163381179e+01,-9.509947746794406243e+00,1.364227170483940554e+01,3.585123574671357801e+03,2.868098859737086173e+02
2.820470078346390963e+00,9.863010526518920074e+00,5.983952986163028065e+00,8.242557553820455851e+00,-2.359187130239380181e+01,-9.851336455603583175e+00,1.374053484679021864e+01,3.584713062010898739e+03,2.867770449608719332e+02
2.840473412235372308e+00,9.923102999310028594e+00,5.850944563834110212e+00,8.366545877051157376e+00,-2.395808968764252356e+01,-1.076454090949338749e+01,1.319354877814913607e+01,3.584302356693850015e+03,2.867441885355079876e+02
2.860476746124353653e+00,9.982995811327509017e+00,6.142923325033547322e+00,8.201598390507278680e+00,-2.333155470419571742e+01,-9.990079340864982171e+00,1.334147536333073525e+01,3.583891520259744539e+03,2.867113216207795858e+02
2.880480080013335886e+00,1.004268787894290682e+01,6.017167843843637343e+00,8.276736711660834800e+00,-2.367985510247088499e+01,-1.014727637823545692e+01,1.353257872423542807e+01,3.583480613801879826e+03,2.866784491041503884e+02
2.900483413902317231e+00,1.010217812499985435e+01,6.068715448076860142e+00,8.159803415390918246e+00,-2.361360584845494870e+01,-9.870514525187104482e+00,1.374309132326784422e+01,3.583069697959691894e+03,2.866455758367753788e+02
2.920486747791298576e+00,1.016146547884851792e+01,6.048858696295900117e+00,8.150154358756655171e+00,-2.371361887286420611e+01,-9.997255304188072955e+00,1.371636356867613316e+01,3.582658832911315130e+03,2.866127066329052013e+02
2.940490081680279921e+00,1.022054887637981047e+01,6.109081584149295807e+00,8.132533048621155558e+00,-2.362603321548737156e+01,-1.024284548616249069e+01,1.338318772932488088e+01,3.582248078366355458e+03,2.865798462693084616e+02
2.960493415569261266e+00,1.027942726005938923e+01,6.257474224610687585e+00,8.017294319615443143e+00,-2.333185384105468074e+01,-9.930145369286039525e+00,1.340170847176864122e+01,3.581837493558858569e+03,2.865469994847086923e+02
2.980496749458242611e+00,1.033809957896144383e+01,6.151896208119275400e+00,8.280498432002918463e+00,-2.363064944256312216e+01,-1.034232868446977172e+01,1.328832075809335045e+01,3.581427137240480533e+03,2.865141709792384290e+02
3.000500083347224844e+00,1.039656478880225343e+01,6.117421414116125611e+00,8.121586643763565760e+00,-2.376280614460659635e+01,-1.055852173763176971e+01,1.320428440697482664e+01,3.581017067673860765e+03,2.864813654139088612e+02
3.020503417236206190e+00,1.045482185197353964e+01,6.015499550972099208e+00,8.104180309906329427e+00,-2.405217501270889002e+01,-1.080358776962354739e+01,1.324858724308534264e+01,3.580607342626200534e+03,2.864485874100960245e+02
3.040506751125187535e+00,1.051286973757558130e+01,5.942049413797320767e+00,8.069268051065035863e+00,-2.427453867888820582e+01,-1.048899984401984753e+01,1.378553883486835829e+01,3.580198019363035201e+03,2.864158415490427956e+02
3.060510085014168880e+00,1.057070742145011621e+01,6.087800516019501451e+00,8.142679818465607511e+00,-2.398379783648002572e+01,-1.041952171595321808e+01,1.356427612052680765e+01,3.579789154642216999e+03,2.863831323713773713e+02
3.080513418903150225e+00,1.062833388621302255e+01,6.142762168174762394e+00,8.295463375438458797e+00,-2.390481292178091977e+01,-1.078054258606183602e+01,1.312427033571908375e+01,3.579380804708093819e+03,2.863504643766474942e+02
3.100516752792131570e+00,1.068574812128676221e+01,6.364338569550116453e+00,8.317234560540541111e+00,-2.343549085799712728e+01,-9.946379495606562315e+00,1.348911136239056496e+01,3.578973025285893982e+03,2.863178420228715026e+02
3.120520086681113803e+00,1.074294912293261994e+01,6.170702916049850550e+00,8.012204224564275279e+00,-2.393704394505764910e+01,-1.061909954394493383e+01,1.331794440111271527e+01,3.578565871576305653e+03,2.862852697261044455e+02
3.140523420570095148e+00,1.079993589428268663e+01,6.275793593847570406e+00,8.112052333295169504e+00,-2.373914974302763170e+01,-1.052582784103644897e+01,1.321332190199118273e+01,3.578159398250265440e+03,2.862527518600212488e+02
3.160526754459076493e+00,1.085670744537165078e+01,6.100655949031294156e+00,8.052987642131785861e+00,-2.419658461436517882e+01,-1.095975159320463455e+01,1.323683302116054428e+01,3.577753659443939341e+03,2.862202927555151746e+02
3.180530088348057838e+00,1.091326279316832704e+01,6.020996236477012431e+00,8.210125082755073578e+00,-2.443013911325230936e+01,-1.089029110672165679e+01,1.353984800653065257e+01,3.577348708753909250e+03,2.861878967003127627e+02
3.200533422237039183e+00,1.096960096160697518e+01,6.049904860023843867e+00,8.149301272736652280e+00,-2.440905781582742051e+01,-1.101449557304210103e+01,1.339456224278531948e+01,3.576944599232555447e+03,2.861555679386044631e+02
3.220536756126020972e+00,1.102572098161838632e+01,6.081132264665724207e+00,8.070758111138632174e+00,-2.438202838155301677e+01,-1.116284113646952925e+01,1.321918724508348753e+01,3.576541383383638276e+03,2.861233106706910689e+02
3.240540090015002761e+00,1.108162189116072760e+01,6.425927247752864169e+00,8.122793732409320455e+00,-2.362007120401004912e+01,-1.025050922938611464e+01,1.336956197462393447e+01,3.576139113158077635e+03,2.860911290526462381e+02
3.260543423903984106e+00,1.113730273525016656e+01,6.074206767246178806e+00,8.074093202777213207e+00,-2.448893543903887959e+01,-1.083697160782933189e+01,1.365196383120954771e+01,3.575737839949929366e+03,2.860590271959943607e+02
3.280546757792965451e+00,1.119276256599125219e+01,6.275564804707598476e+00,8.236719982351319302e+00,-2.406178693470151231e+01,-1.047351123701032449e+01,1.358827569769118782e+01,3.575337614592556747e+03,2.860270091674045716e+02
3.300550091681946796e+00,1.124800044260706144e+01,6.068678260453934215e+00,8.146625672227946424e+00,-2.459060392524716221e+01,-1.089116883562496163e+01,1.369943508962220058e+01,3.574938487354998870e+03,2.859950789883999391e+02
3.320553425570928141e+00,1.130301543146912202e+01,6.290812048722985494e+00,8.151738633200386275e+00,-2.411363291861511371e+01,-1.048926681249496973e+01,1.362436610612014398e+01,3.574540507938529117e+03,2.859632406350823430e+02
3.340556759459909930e+00,1.135780660612707393e+01,6.227121372277062861e+00,7.880078660642118038e+00,-2.430596884497336774e+01,-1.095719318130431041e+01,1.334877566366905732e+01,3.574143725473410996e+03,2.859314980378728706e+02
3.360560093348891719e+00,1.141237304733812863e+01,6.163944747932594836e+00,8.083363933586440453e+00,-2.449665701226781422e+01,-1.121149722680759808e+01,1.328515978546021614e+01,3.573748188515843140e+03,2.858998550812674466e+02
3.380563427237873064e+00,1.146671384309624386e+01,6.179573774605466419e+00,8.250634762269525524e+00,-2.450212680096382556e+01,-1.133650583675142443e+01,1.316562096421240113e+01,3.573353945045091677e+03,2.858683156036073569e+02
3.400566761126854409e+00,1.152082808866111030e+01,6.107524558127953362e+00,8.185335176628150577e+00,-2.471270952480466576e+01,-1.115022703096738610e+01,1.356248249383727966e+01,3.572961042460819044e+03,2.858368833968655167e+02
3.420570095015835754e+00,1.157471488658684677e+01,6.241171256638488707e+00,7.926740976825051632e+00,-2.444040915887412524e+01,-1.092797706913903788e+01,1.351243208973508736e+01,3.572569527580593331e+03,2.858055622064474619e+02
3.440573428904817099e+00,1.162837334675049661e+01,6.134497684379276450e+00,8.044693916485407215e+00,-2.473127222085614818e+01,-1.130780005249347830e+01,1.342347216836266988e+01,3.572179446637587262e+03,2.857743557310070059e+02
3.460576762793798888e+00,1.168180258638025037e+01,6.043385616587767295e+00,7.968903031650943269e+00,-2.498521921869220819e+01,-1.152444048508386842e+01,1.346077873360833976e+01,3.571790845278461347e+03,2.857432676222769032e+02
3.480580096682780677e+00,1.173500173008343950e+01,6.038377806537003956e+00,8.197166305845577483e+00,-2.503670098878113848e+01,-1.180724298474533995e+01,1.322945800403579852e+01,3.571403768561429843e+03,2.857123014849144056e+02
3.500583430571762023e+00,1.178796990987428828e+01,6.213622184489778988e+00,8.075071241943000189e+00,-2.466466432031547740e+01,-1.118434101327299501e+01,1.348032330704248238e+01,3.571018260954509515e+03,2.856814608763607453e+02
3.520586764460743368e+00,1.184070626520141012e+01,6.383493132795714509e+00,7.989353559293061124e+00,-2.430462959502898812e+01,-1.092876773936005286e+01,1.337586185566893526e+01,3.570634366333946218e+03,2.856507493067156815e+02
3.540590098349724713e+00,1.189320994297506218e+01,6.214200875510275779e+00,8.048755710865036050e+00,-2.474023229643879773e+01,-1.101692391757739742e+01,1.372330837886140031e+01,3.570252127982822913e+03,2.856201702386258603e+02
3.560593432238706502e+00,1.194548009759415486e+01,6.181674064609172348e+00,7.832677571308392928e+00,-2.485435010969227676e+01,-1.128821971537159996e+01,1.356613039432067680e+01,3.569871588589840030e+03,2.855897270871872138e+02
3.580596766127687847e+00,1.199751589097301263e+01,6.231027600558745050e+00,7.949711734992557233e+00,-2.477572531098202901e+01,-1.108802165439676735e+01,1.368770365658526167e+01,3.569492790248274105e+03,2.855594232198619125e+02
3.600600100016669636e+00,1.204931649256787907e+01,6.354175433663366235e+00,8.034664270883377313e+00,-2.452326079107491452e+01,-1.086249653095019418e+01,1.366076426012472034e+01,3.569115774455108749e+03,2.855292619564087317e+02
3.620603433905650981e+00,1.210088107940318558e+01,6.224416795438758143e+00,8.094641464362986483e+00,-2.486434383012408134e+01,-1.107287965424368714e+01,1.379146417588039419e+01,3.568740582110334799e+03,2.854992465688267771e+02
3.640606767794632326e+00,1.215220883609755020e+01,6.149324163327609227e+00,7.866919716506123983e+00,-2.507660933862399943e+01,-1.168922537689188523e+01,1.338738396173211420e+01,3.568367253516419623e+03,2.854693802813135903e+02
3.660610101683613671e+00,1.220329895488954364e+01,6.331843438893283604e+00,7.986968802737107076e+00,-2.468309917064842551e+01,-1.117877607216166247e+01,1.350432309848676304e+01,3.567995828377947873e+03,2.854396662702358185e+02
3.680613435572595460e+00,1.225415063566319596e+01,6.250901724036646456e+00,8.093471658348590836e+00,-2.490818165514455274e+01,-1.146928346112283670e+01,1.343889819402171604e+01,3.567626345801420939e+03,2.854101076641136956e+02
3.700616769461576805e+00,1.230476308597323865e+01,6.384012597846692394e+00,7.891815516765103844e+00,-2.462969699945044866e+01,-1.101440389172135781e+01,1.361529310772909085e+01,3.567258844295222843e+03,2.853807075436178593e+02
3.720620103350558594e+00,1.235513552107011925e+01,6.221889689289531233e+00,8.021501025326660539e+00,-2.504473495624180757e+01,-1.139351829430430030e+01,1.365121666193750727e+01,3.566893361769748026e+03,2.853514689415798671e+02
3.740623437239539939e+00,1.240526716392471940e+01,6.053053689047352748e+00,8.003678827866464118e+00,-2.547520839511380331e+01,-1.183058216234010906e+01,1.364462623277369424e+01,3.566529935537685560e+03,2.853223948430148766e+02
3.760626771128520840e+00,1.245515724525287204e+01,6.035808016783016150e+00,8.130785836436480452e+00,-2.554884073845238035e+01,-1.214736788787154964e+01,1.340147285058083071e+01,3.566168602314460259e+03,2.852934881851568321e+02
3.780630105017502629e+00,1.250480500353956614e+01,6.398004352406941209e+00,7.970459353532286961e+00,-2.472953976729800374e+01,-1.121772273628999095e+01,1.351181703100801279e+01,3.565809398218829301e+03,2.852647518575063259e+02
3.800633438906484862e+00,1.255420968506293455e+01,6.406547505495774786e+00,7.970377555121488378e+00,-2.474146082734910124e+01,-1.096977772557988118e+01,1.377168310176922006e+01,3.565452358773631204e+03,2.852361887018905122e+02
3.820636772795465763e+00,1.260337054391795775e+01,6.177888683501398859e+00,8.047738473921757674e+00,-2.531100551547358180e+01,-1.149573139701359992e+01,1.381527411845998188e+01,3.565097518906683035e+03,2.852078015125346724e+02
3.840640106684447552e+00,1.265228684203993836e+01,6.153080651704781801e+00,7.868470848364197856e+00,-2.540055722855859699e+01,-1.160451577649931743e+01,1.379604145205927956e+01,3.564744912951825881e+03,2.851795930361460591e+02
3.860643440573428453e+00,1.270095784922766669e+01,6.373977383334419322e+00,7.952146311637399378e+00,-2.491138805824192204e+01,-1.137516048792770285e+01,1.353622757031421919e+01,3.564394574650117193e+03,2.851515659720093936e+02
3.880646774462410242e+00,1.274938284316639248e+01,6.065208353552148601e+00,7.928598592557987601e+00,-2.566838653421142880e+01,-1.159839062188478387e+01,1.406999591232664493e+01,3.564046537151162738e+03,2.851237229720930486e+02
3.900650108351391587e+00,1.279756110945046643e+01,6.090045227992550991e+00,7.949184893214860992e+00,-2.563975080439299248e+01,-1.220126724284006059e+01,1.343848356155293189e+01,3.563700833014592263e+03,2.850960666411673969e+02
3.920653442240373376e+00,1.284549194160577201e+01,6.273879233265909683e+00,8.023413439053395990e+00,-2.523625849660103171e+01,-1.170495550836422716e+01,1.353130298823680455e+01,3.563357494211671110e+03,2.850685995369336752e+02
3.940656776129355165e+00,1.289317464111186595e+01,6.148503914985308683e+00,7.995118987418596390e+00,-2.556036812715922935e+01,-1.189758132442611682e+01,1.366278680273311252e+01,3.563016552127050090e+03,2.850413241701639890e+02
